,iqr_weeks,weighted_mean_weeks,first_harvest,end_harvest,uncertainty
1687,4,17.27906976744186,10,21,0.47265390515166034
1688,4,17.32888888888889,11,21,0.3540668340123892
1689,3,16.740634005763688,9,21,0.4702762065218041
1690,3,17.17386091127098,11,21,0.2204656290985177
1691,4,17.646288209606986,9,20,0.5458544309325226
1693,0,12.846153846153847,10,20,1.0239605464856438
1694,5,16.76407284768212,11,21,0.5252754130596027
1697,3,19.665178571428573,15,26,0.9154537274239989
1699,7,20.104700854700855,10,27,1.1511940424141769
1700,5,18.121857923497267,10,26,1.2508005026906557
1701,5,20.25815738963532,11,30,1.3390278209807116
1702,3,19.441860465116278,13,28,1.0352008262040036
1703,3,19.025,9,28,1.2045863811493773
1704,4,17.27429805615551,9,26,0.9902817408041381
1706,5,17.933774834437084,11,26,0.9839553674843543
1708,5,13.304347826086957,4,19,1.4661612918062898
1709,6,20.044973544973544,11,23,0.9373678827462852
1710,4,20.120481927710845,11,23,0.8552059945919372
1711,5,19.62686567164179,13,23,0.7727858991771823
1712,5,19.484536082474225,11,23,0.764345911845684
1713,2,21.58730158730159,13,23,0.8699410741723856
1714,3,21.09480122324159,11,23,0.9254137601930499
1715,4,20.782828282828284,15,23,0.8966690384798458
1716,6,20.20731707317073,12,23,0.9342140648429226
1717,4,21.048192771084338,13,23,0.7733132211971392
1718,5,18.983050847457626,11,23,0.6953142231045067
1719,5,17.91891891891892,10,23,0.794907701543982
1720,5,17.395784543325526,10,23,0.8602664496453769
1721,4,18.333333333333332,11,21,0.41131673822146886
1722,4,18.692307692307693,13,21,0.4866899300333477
1723,6,18.514285714285716,11,21,0.6883670864121874
1724,1,14.24390243902439,11,14,0.9827996392343644
1725,5,17.245960502693,10,22,0.625761103638812
1726,5,17.570149253731344,10,21,0.5216113328136438
1727,4,17.817275747508305,10,21,0.5652467862734942
1728,4,18.10396975425331,10,21,0.5597837307659846
1729,3,18.306569343065693,11,21,0.49349225856852613
1730,5,17.617241379310343,10,21,0.6024739349974023
1731,4,19.354166666666668,12,21,0.5199969266239111
1732,4,18.576923076923077,10,21,0.5101541391646756
1733,3,19.35238095238095,10,21,0.58193722896371
1734,3,18.070588235294117,12,21,0.381156433715613
1735,5,19.265861027190333,12,22,0.5998900716198754
1736,5,19.90625,13,22,0.6351085855601046
1737,3,19.114285714285714,12,22,0.49655097407123655
1738,4,20.065934065934066,12,22,0.6038073926311107
1739,4,19.568627450980394,12,22,0.5644318347862447
1740,3,20.166666666666668,13,22,0.5935850306228464
1741,4,21.309278350515463,16,22,0.9805250392950167
1742,3,15.82468694096601,9,18,0.4660508955870511
1743,2,15.180392156862744,9,18,0.522800107577561
1744,3,18.160714285714285,12,20,0.3552616532569209
1745,3,16.30727272727273,10,18,0.32336226964958853
1746,3,17.33783783783784,12,19,0.3538694055682175
1747,3,17.425,12,20,0.3594788754816192
1748,2,16.326315789473686,10,18,0.39753608483769964
1749,3,14.401639344262295,10,17,0.548322062524479
1750,2,15.957219251336898,10,17,0.47507560031297885
1751,2,15.036388140161725,9,17,0.5391654443663546
1752,1,15.481751824817518,10,17,0.5620121530702962
1753,2,15.666666666666666,12,17,0.5292643589635643
1754,2,15.1214859437751,10,17,0.4730233825367387
1755,1,15.777777777777779,14,16,0.9159898927344635
1756,2,14.666666666666666,10,16,0.6417097866823227
1757,1,14.357142857142858,9,15,0.8256889733075977
1758,2,12.26086956521739,9,14,1.0435379399337383
1759,2,14.875,10,16,0.6372410199230185
1760,3,17.4571972098922,11,20,0.9656862147624472
1761,3,17.372705882352943,11,19,0.5780457859449114
1762,5,16.7119341563786,10,20,0.4151632168621723
1763,3,16.647058823529413,11,19,0.33582672750347725
1764,3,16.47820567075751,10,19,0.6881491663308136
1765,2,17.464088397790054,11,19,0.3091123468098834
1766,2,17.076923076923077,11,19,0.3314801017388892
1767,3,16.647727272727273,10,20,0.28269528685382045
1768,2,16.879448909299654,10,20,0.4248704714892152
1769,3,16.94871794871795,10,20,0.3421493423269067
1770,3,17.51145038167939,10,20,0.34931083355405357
1771,2,16.674418604651162,12,18,0.48911903396381295
1772,4,16.537974683544302,12,18,0.34291403499414885
1773,0,15.318181818181818,12,15,1.06311526463166
1774,1,15.277777777777779,13,15,0.941516941444114
1775,1,14.3,10,15,0.9335481239222113
1776,2,16.1066454436928,9,20,0.8519450973091919
1777,2,17.16872427983539,11,20,0.296238159160981
1778,1,16.602678571428573,11,20,0.3940223297787395
1779,2,16.154003059663438,11,18,0.5864368775955204
1780,3,16.034581218274113,10,18,0.9708979967200732
1781,2,16.376612209802236,11,21,0.7153278665309389
1782,3,17.410958904109588,10,19,0.28574209411407914
1783,2,17.287435456110156,10,19,0.3363979136266546
1784,1,16.394904458598727,10,17,0.6194680611305041
1785,1,16.419354838709676,10,18,0.6455737070077276
1786,2,16.58834027364664,10,19,0.489754198335221
1787,0,14.0,13,13,1.3226803317961286
1788,2,17.09765625,13,19,0.4508608117539568
1789,2,16.874533740250932,10,20,1.3006869914758983
1790,2,15.394736842105264,12,16,0.6770515767099726
1791,2,15.227272727272727,12,16,0.6862981712768894
1792,3,17.91800128122998,12,22,0.5321471296732895
1793,2,18.164034021871203,14,21,0.4739405062682043
1794,1,17.69333333333333,16,17,1.0692959587687239
1795,2,16.772727272727273,14,21,0.5284260762342107
1796,0,16.0,15,15,1.2231951929875697
1797,1,18.471014492753625,15,20,0.7291119723317546
1798,0,19.972972972972972,18,20,1.2853638470435027
1799,1,15.745454545454546,14,15,1.0302209521559411
1800,0,16.0,15,15,1.2180143291954952
1801,4,18.793371522094926,12,23,0.9618675245147589
1802,6,19.281811085089775,12,30,1.4519569556177725
1809,6,19.700934579439252,13,26,1.1415201090735858
1813,5,20.337349397590362,13,26,1.052245235810105
1814,1,15.681818181818182,13,16,0.7673984494952261
1815,0,15.0,14,14,1.2591624593685502
1816,2,16.569605568445475,13,21,0.33185479332146467
1817,2,15.9,13,17,0.5918227261992389
1818,6,17.46271338724169,13,21,0.5409928034133107
1819,1,15.378238341968911,13,16,0.9696306462036678
1820,7,18.25101032779524,11,22,0.9864138515154376
1821,8,17.576190476190476,10,21,0.9531352896962946
1822,1,16.973846153846154,11,20,0.35505537465467324
1823,3,16.766843971631207,11,23,0.623090294158109
1824,5,16.541666666666668,12,22,0.5400044515371412
1825,4,16.39700374531835,12,19,0.37966580463153066
1826,2,18.090074584050488,11,23,0.7646857348693119
1827,6,18.47737556561086,11,22,0.5545147187319504
1828,1,15.26149802890933,11,15,0.7661708482058289
1829,1,17.294797687861273,11,21,0.5606283298470386
1830,0,15.0,14,14,1.254844856645353
1831,0,14.0,13,13,1.3007211102172889
1832,0,15.0,14,14,1.2392534304164824
1833,0,15.0,14,14,1.2544810538647386
1834,2,14.967455621301776,13,16,0.7375605186832727
1835,2,16.0,14,16,0.92851255343674
1836,1,15.455505279034691,13,16,0.8122473110013827
1837,0,13.0,12,12,1.425628852435017
1838,0,13.0,12,12,1.4255092912133647
1839,2,16.565217391304348,10,28,1.0055359870143765
1840,3,14.560240963855422,10,18,0.4500623929713232
1842,4,19.83606557377049,12,29,1.1280825271894928
1845,4,16.181173131504256,11,21,0.7678498888425888
1846,2,14.901439645625691,11,18,0.3897343613864398
1847,0,14.909090909090908,13,23,0.8872164532829405
1848,3,14.55072463768116,12,16,0.7037645650999789
1849,1,14.373540856031129,12,16,0.7595671231131117
1850,3,14.785643070787637,10,22,0.5202847264303244
1853,9,19.3125,12,26,1.2192448808222833
1854,3,17.79746835443038,13,30,1.0726879390518547
1858,4,17.333841463414632,11,24,0.7711874417181827
1864,5,16.27354260089686,9,20,0.5817118146380391
1865,5,18.96657381615599,9,24,0.984274373161986
1866,5,18.885245901639344,9,23,0.8368731338826366
1867,1,13.102941176470589,10,13,1.1791777377520622
1868,9,18.02770083102493,9,26,1.358950641654393
1869,5,15.071146245059289,9,25,0.89517175756022
1870,6,16.796414852752882,9,25,1.1550982298288315
1871,6,18.04576802507837,11,31,1.4753379149900718
1872,1,17.28,15,21,0.7943815051658775
1877,4,16.555555555555557,12,19,0.2736674406251809
1878,3,16.330357142857142,13,22,0.4036599537328089
1880,5,16.286569717707444,9,24,0.8367575598099611
1881,4,16.0569323509712,8,28,1.249015097264571
1882,4,16.617328519855597,9,24,1.2136003106325364
1883,0,16.842105263157894,13,16,0.983716797575893
1884,2,18.299065420560748,13,21,0.4168103784538837
1885,2,18.209302325581394,12,21,0.38456469137731314
1886,6,15.997343251859723,10,25,1.0587065672464402
1887,7,16.590137857900316,10,25,1.1871214593005854
1889,7,20.275862068965516,17,24,1.1885085457761921
1891,5,17.55952380952381,12,26,0.9289712663669948
1892,6,17.123595505617978,11,24,0.9792475141133176
1893,8,18.042918454935624,11,26,1.3280636762503437
1894,6,16.571984435797667,11,26,1.0159058611463023
1895,4,15.55,11,23,0.6674514872509192
1896,3,15.959390862944163,12,26,0.7335622394358681
1897,8,19.267148014440433,12,25,0.9980329337884198
1898,6,18.928251121076233,11,25,0.8430603435899429
1900,5,17.241935483870968,12,23,0.5724751136483031
1901,2,18.056910569105693,13,26,0.7899462294825871
1902,6,16.2972972972973,11,23,0.6974737199944867
1903,5,15.850427350427351,10,26,1.1578918719022004
1904,4,15.514056224899598,12,16,0.7823565547004904
1905,5,17.66432337434095,11,24,0.817086178362628
1906,6,20.261467889908257,12,24,0.957453847321616
1908,4,20.61904761904762,17,22,1.082015047404745
1909,7,18.695849914724274,12,23,0.9943666911674263
1910,5,16.12973933649289,9,26,1.1873161681649884
1911,6,16.21487294469357,9,25,1.3743196474635293
1913,4,16.290633608815426,9,25,1.2170668707651981
1914,5,15.935483870967742,10,21,0.5243219485394002
1915,2,16.150354609929078,10,21,0.4553267600596017
1916,3,16.26775956284153,10,21,0.4846618625598926
1917,4,16.898119122257054,10,25,0.9368751752989348
1918,6,16.559055118110237,11,23,0.6120492938172557
1919,6,15.155797101449275,9,21,0.708941596405509
1920,3,14.483660130718954,9,18,0.5226450738205926
1922,3,11.417699115044249,9,12,1.3396561186196636
1923,1,14.85,13,16,0.8836851229610967
1924,4,11.142857142857142,9,13,1.409545467121704
1925,4,12.495575221238939,9,15,1.0045891277710939
1926,1,13.75,9,17,0.7967442101086261
1927,1,14.3,12,14,1.0433461232720869
1928,5,14.408582089552239,10,18,0.531121100507077
1929,0,18.0,17,17,1.290716907279464
1930,4,18.570434782608697,14,26,0.7630099133295879
1931,2,17.692307692307693,12,23,0.48634598545779767
1932,2,15.713178294573643,12,21,0.42646483046237416
1933,0,17.0,16,16,1.2314557992699606
1934,0,15.0,14,14,1.2509947405599433
1935,0,14.0,13,13,1.3240552560826486
1936,6,18.401785714285715,12,25,0.9081219891942581
1937,4,19.142292490118578,12,24,0.6200354018769704
1938,4,15.481481481481481,12,18,0.5151746612626474
1939,3,23.197183098591548,15,24,1.109756985967281
1940,5,21.976190476190474,15,24,1.0799492508137363
1941,5,17.822360248447204,11,24,0.7195013350139076
1942,5,19.995339547270305,13,26,0.9996168706419721
1943,1,16.09036144578313,11,16,1.1077279418645374
1945,2,18.373684210526317,14,23,0.6522248719849172
1946,8,18.831460674157302,11,26,1.0787114442017571
1947,3,16.659301496792587,10,21,0.5016659095275804
1948,4,18.333333333333332,12,20,0.6792328254176372
1949,5,16.936781609195403,11,21,0.3997007101639541
1950,1,16.8135593220339,12,17,0.6784238257772319
1952,3,17.362043795620437,10,22,0.478437512215306
1953,6,14.950852557673018,9,22,0.8651271546872179
1954,4,14.821739130434782,10,20,0.5058089070738769
1955,5,15.094184576485462,9,21,0.9639514957520444
1956,7,15.859007832898172,9,21,0.7633489127257919
1957,5,14.92741935483871,9,19,0.5825901185103071
1958,4,15.67348514087225,9,21,0.9891159766177254
1959,3,15.174757281553399,9,20,0.6418039585221951
1960,5,15.80865603644647,9,21,0.7109905451235038
1961,4,16.03943661971831,10,21,0.5326560467751075
1962,2,16.147058823529413,12,21,0.4735195454251749
1963,4,16.6231884057971,12,22,0.4845135803761316
1964,5,17.19685039370079,11,21,0.5160285224835125
1965,2,17.866666666666667,14,21,0.5577281625813484
1966,3,17.556451612903224,12,21,0.42174295182522087
1967,4,16.69291338582677,11,21,0.46055938044919065
1968,6,14.962025316455696,10,21,0.7509466655216953
1969,5,16.786694386694386,8,23,1.1578830979247812
1970,3,17.153846153846153,15,18,0.879245853248835
1971,5,17.420664206642066,13,23,0.5280239890062642
1972,3,19.325,15,23,0.7307720182161678
1973,4,16.25423728813559,9,21,0.5994687095003187
1974,5,17.815315315315317,6,19,0.9935929121570578
1975,5,16.401923076923076,7,23,0.9290893292312764
1976,2,13.508849557522124,7,19,0.9049484990239777
1977,5,16.58659217877095,11,19,0.37496889790905197
1978,5,16.771880492091388,6,23,1.4401966168856895
1979,4,16.293190416141236,11,23,0.6343518937017697
1980,4,20.11111111111111,13,24,0.8445769524383973
1981,7,20.358974358974358,14,24,0.9723027720483226
1982,5,17.309904153354633,11,21,0.5343233951165736
1983,3,14.5,10,18,0.5785648045695008
1984,3,13.905172413793103,9,18,0.581763976573122
1985,5,15.721537001897532,11,22,0.8281901764700255
1986,0,13.0,12,12,1.425499139371102
1987,5,16.63370089593384,11,23,1.1442785547266294
1988,4,18.75,15,20,0.698292269321099
1989,5,16.35135135135135,10,26,1.1337687087754993
1990,7,20.791666666666668,10,28,1.351487343218071
1991,3,19.438709677419354,12,23,0.6755520378394312
1992,5,17.27956989247312,11,19,0.4351300770404688
1993,2,18.05,13,21,0.4830506000248517
1994,3,18.972972972972972,13,21,0.506015548548486
1995,1,17.12962962962963,13,17,0.8086094474639111
1996,3,18.076923076923077,13,19,0.48699442717741054
1997,2,18.184615384615384,16,20,0.8309546460760352
1998,1,16.38095238095238,13,19,0.5026220965856982
1999,3,17.11737089201878,10,19,0.3021088373150759
2000,3,17.183937823834196,10,19,0.35560164002260525
2001,3,14.962068965517242,10,16,0.5455888050850325
2002,3,16.99628252788104,10,19,0.3567688495505336
2003,3,17.26388888888889,12,20,0.31154951990944374
2004,2,19.108695652173914,14,20,0.6120868325768036
2005,3,16.91111111111111,13,18,0.5362569318375463
2006,3,17.013513513513512,12,20,0.27441596111253236
2007,2,17.07488986784141,12,18,0.40277991003680474
2008,4,17.413333333333334,12,20,0.34997259769876304
2012,3,15.490428123912286,10,20,0.9208774901724446
2013,3,14.982828282828283,10,20,0.47110925930351566
2014,3,14.808238636363637,10,20,0.4686103004548526
2015,4,16.516949152542374,10,21,0.49563434550247987
2016,4,16.19060773480663,10,20,0.3629003872530867
2017,3,14.558479532163743,10,20,0.44466566444379746
2019,2,15.745733788395905,12,20,0.26987498383147573
2020,5,16.73006134969325,13,20,0.4304390005069248
2021,3,16.21505376344086,13,18,0.49451453128024714
2022,3,13.47107438016529,10,17,0.6333017826352588
2023,0,15.0,14,14,1.2578407129130613
2024,2,13.88888888888889,11,17,0.7250075274991654
2025,2,14.055555555555555,11,17,0.6526853716872624
2026,1,13.695652173913043,11,16,0.8678079956676088
2027,5,14.625,11,17,0.7165521586734984
2028,0,12.666666666666666,11,14,1.2526866148831546
2029,4,15.21875,11,17,0.6359846835974753
2030,1,14.80891719745223,11,17,0.6214914661147684
2031,3,19.74277660324172,12,21,0.5199587754172366
2032,0,20.824,12,21,0.8128345517981218
2033,2,16.333333333333332,14,16,0.9499285223826462
2034,4,19.612171837708832,14,21,0.5865522060504617
2035,1,19.752136752136753,14,21,0.7276646360845899
2036,0,16.979434447300772,12,19,0.537158447373354
2037,4,18.276315789473685,12,21,0.39952158533231863
2038,4,18.48901098901099,14,21,0.5392602511582728
2039,2,20.736842105263158,14,21,0.7559521120769428
2040,7,18.344155844155843,12,21,0.6677034543246723
2041,4,17.694915254237287,12,19,0.551169451199828
2042,5,17.156462585034014,12,21,0.34493396012619226
2043,6,17.162790697674417,12,21,0.5039666177812545
2044,6,15.683760683760683,12,18,0.6342843924221384
2045,3,15.667613636363637,12,19,0.6980618132689862
2046,4,17.02731591448931,11,20,0.3054597000836354
2047,4,16.07296849087894,11,20,0.3662561469963046
2048,3,16.18238993710692,11,19,0.2206426349586275
2049,5,16.336475707034083,11,20,0.4713823103743928
2050,1,14.363636363636363,12,15,0.8984635307515056
2051,4,15.660736975857688,11,20,0.3271268995462372
2052,3,16.202727272727273,11,21,0.43253152305266745
2053,4,17.289036544850497,12,20,0.27764816522796
2054,5,16.34675615212528,11,20,0.4090178531817815
2055,4,17.55072463768116,12,20,0.38689483408656294
2056,4,16.91747572815534,11,20,0.2641637628666233
2057,3,15.504398826979472,10,20,0.41976961785852535
2058,3,19.143106457242585,13,20,0.47865178776295797
2059,3,19.303097345132745,13,21,0.50517595997308
2060,4,18.955729166666668,13,21,0.7623166391776502
2061,4,18.607142857142858,12,21,0.4478379831834412
2062,3,19.056603773584907,14,20,0.5970275448541456
2063,2,18.953125,14,20,0.6080852251584082
2064,3,19.345238095238095,14,20,0.6108379052505524
2065,2,19.84313725490196,15,20,0.7897377951859842
2066,3,19.345794392523363,15,20,0.7094031306337367
2067,2,18.906976744186046,13,20,0.5083564268973535
2068,4,17.55,12,20,0.38015229452313254
2069,6,16.322990126939352,10,22,0.6770682738312267
2070,4,17.836363636363636,12,20,0.34886988029936616
2071,0,16.60747663551402,12,18,0.5999257215476763
2072,0,15.0,14,14,1.2579869747484735
2073,4,16.714285714285715,14,18,0.8322688420048854
2074,3,19.148544047180245,12,22,0.9538506803775438
2075,3,16.774834437086092,12,18,0.35020405723731
2076,3,16.50588235294118,12,17,0.5644428933080763
2077,3,16.564164648910413,10,18,0.34135523057490313
2078,2,16.224,11,18,0.4079068704945537
2079,1,16.51984126984127,12,18,0.4555532044161112
2080,2,15.991735537190083,12,18,0.47392706863616235
2081,1,16.427272727272726,12,18,0.5389139972864139
2082,2,15.885714285714286,11,16,0.6682748388822495
2083,2,16.681818181818183,13,17,0.6287122452616624
2084,2,16.528301886792452,13,17,0.6269999487104588
2085,2,17.35211267605634,13,18,0.5102178791975304
2086,3,17.59375,13,18,0.5468269142341088
2087,1,16.32183908045977,11,17,0.5812746279270211
2088,2,15.983908045977012,10,18,0.437059666206162
2089,1,16.522727272727273,10,17,0.5610993163743675
2090,5,18.055900621118013,13,20,0.4738936921195047
2091,0,16.0,15,15,1.2278241917185946
2092,2,17.116541353383457,10,19,0.34253198278284286
2093,3,18.042929292929294,10,19,0.32188596692461974
2094,1,14.600638977635782,11,15,0.7996640786355723
2095,2,15.025803376906318,10,17,0.5339368486639606
2098,2,16.993228940418813,11,20,0.8054028108537514
2099,2,16.630282003380483,12,19,0.3331802078031534
2100,2,17.91179461108287,14,21,0.4591439448618098
2101,5,18.61814345991561,10,22,0.6720641675490052
2102,3,19.060747663551403,10,22,0.718241871735369
2103,7,16.351535836177476,10,20,0.6620275998459678
2105,4,19.066666666666666,17,21,1.022756087081172
