Fecha Transplante,Fecha TransplanteTxt,AñoSiembra,Productor,Productor,Ha,Fecha Recibo,FechaRecibo txt,Año Recibo,Semana Recibo,Kilos,Clase,Tipo,Variedad,Parcela,Lote,Brix
2/5/2024,2-May-24,2024,SMB,Miguel Angel Belmonte,0.08,26/08/2024,26-Aug-24,2024,35,24,CHE,Pera Roja                                              ,Pera Roja VIV,S29,5,
2/5/2024,2-May-24,2024,SMB,Miguel Angel Belmonte,0.08,29/07/2024,29-Jul-24,2024,31,5,CHE,Pera Roja                                              ,Pera Roja VIV,S29,5,
11/6/2024,11-Jun-24,2024,OAP,Ojos Negros Parcela,0.306,18/09/2024,18-Sep-24,2024,38,572,BSUF,Uva Roja                                               ,King,N02,16,6
11/6/2024,11-Jun-24,2024,OAP,Ojos Negros Parcela,0.306,24/09/2024,24-Sep-24,2024,39,840,BSUF,Uva Roja                                               ,King,N02,16,6
11/6/2024,11-Jun-24,2024,OAP,Ojos Negros Parcela,0.306,28/10/2024,28-Oct-24,2024,44,780,BSUF,Uva Roja                                               ,King,N02,16,7
11/6/2024,11-Jun-24,2024,OAP,Ojos Negros Parcela,0.306,11/9/2024,11-Sep-24,2024,37,390,BSUF,Uva Roja                                               ,King,N02,16,6
11/6/2024,11-Jun-24,2024,OAP,Ojos Negros Parcela,0.306,18/09/2024,18-Sep-24,2024,38,403,BSUF,Uva Roja                                               ,King,N02,16,6
11/6/2024,11-Jun-24,2024,OAP,Ojos Negros Parcela,0.306,30/09/2024,30-Sep-24,2024,40,2288,BSUF,Uva Roja                                               ,King,N02,16,7
11/6/2024,11-Jun-24,2024,OAP,Ojos Negros Parcela,0.306,3/8/2024,3-Aug-24,2024,31,247,BSUF,Uva Roja                                               ,King,N02,16,6
11/6/2024,11-Jun-24,2024,OAP,Ojos Negros Parcela,0.306,9/11/2024,9-Nov-24,2024,45,492,BSUF,Uva Roja                                               ,King,N02,16,5
11/6/2024,11-Jun-24,2024,OAP,Ojos Negros Parcela,0.306,8/11/2024,8-Nov-24,2024,45,936,BSUF,Uva Roja                                               ,King,N02,16,5
11/6/2024,11-Jun-24,2024,OAP,Ojos Negros Parcela,0.306,23/09/2024,23-Sep-24,2024,39,390,BSUF,Uva Roja                                               ,King,N02,16,5
11/6/2024,11-Jun-24,2024,OAP,Ojos Negros Parcela,0.306,26/08/2024,26-Aug-24,2024,35,518,BSUF,Uva Roja                                               ,King,N02,16,8
11/6/2024,11-Jun-24,2024,OAP,Ojos Negros Parcela,0.306,21/10/2024,21-Oct-24,2024,43,1680,BSUF,Uva Roja                                               ,King,N02,16,6
11/6/2024,11-Jun-24,2024,OAP,Ojos Negros Parcela,0.306,2/10/2024,2-Oct-24,2024,40,169,BSUF,Uva Roja                                               ,King,N02,16,6
11/6/2024,11-Jun-24,2024,OAP,Ojos Negros Parcela,0.666,2/10/2024,2-Oct-24,2024,40,888,BSUF,Uva Roja                                               ,Prince,N02,16,6
11/6/2024,11-Jun-24,2024,OAP,Ojos Negros Parcela,0.666,21/08/2024,21-Aug-24,2024,34,900,BSUF,Uva Roja                                               ,Prince,N02,16,6
11/6/2024,11-Jun-24,2024,OAP,Ojos Negros Parcela,0.666,21/10/2024,21-Oct-24,2024,43,338,BSUF,Uva Roja                                               ,Prince,N02,16,5
11/6/2024,11-Jun-24,2024,OAP,Ojos Negros Parcela,0.666,22/10/2024,22-Oct-24,2024,43,960,BSUF,Uva Roja                                               ,Prince,N02,16,6
11/6/2024,11-Jun-24,2024,OAP,Ojos Negros Parcela,0.666,4/9/2024,4-Sep-24,2024,36,462,BSUF,Uva Roja                                               ,Prince,N02,16,7
11/6/2024,11-Jun-24,2024,OAP,Ojos Negros Parcela,0.666,23/09/2024,23-Sep-24,2024,39,1320,BSUF,Uva Roja                                               ,Prince,N02,16,5
11/6/2024,11-Jun-24,2024,OAP,Ojos Negros Parcela,0.666,11/10/2024,11-Oct-24,2024,41,2220,BSUF,Uva Roja                                               ,Prince,N02,16,5
11/6/2024,11-Jun-24,2024,OAP,Ojos Negros Parcela,0.666,14/09/2024,14-Sep-24,2024,37,1365,BSUF,Uva Roja                                               ,Prince,N02,16,6
11/6/2024,11-Jun-24,2024,OAP,Ojos Negros Parcela,0.666,11/9/2024,11-Sep-24,2024,37,1144,BSUF,Uva Roja                                               ,Prince,N02,16,6
11/6/2024,11-Jun-24,2024,OAP,Ojos Negros Parcela,0.666,12/9/2024,12-Sep-24,2024,37,858,BSUF,Uva Roja                                               ,Prince,N02,16,8
11/6/2024,11-Jun-24,2024,OAP,Ojos Negros Parcela,0.666,24/09/2024,24-Sep-24,2024,39,286,BSUF,Uva Roja                                               ,Prince,N02,16,5
11/6/2024,11-Jun-24,2024,OAP,Ojos Negros Parcela,0.666,19/09/2024,19-Sep-24,2024,38,1540,BSUF,Uva Roja                                               ,Prince,N02,16,6
11/6/2024,11-Jun-24,2024,OAP,Ojos Negros Parcela,0.666,18/09/2024,18-Sep-24,2024,38,770,BSUF,Uva Roja                                               ,Prince,N02,16,5
11/6/2024,11-Jun-24,2024,OAP,Ojos Negros Parcela,0.666,30/08/2024,30-Aug-24,2024,35,840,BSUF,Uva Roja                                               ,Prince,N02,16,6
31/05/2024,31-May-24,2024,OAP,Ojos Negros Parcela,0.738,30/08/2024,30-Aug-24,2024,35,848,CHE,Cherry Rojo                                            ,Tymoty,N02,8,
31/05/2024,31-May-24,2024,OAP,Ojos Negros Parcela,0.738,28/09/2024,28-Sep-24,2024,39,1168,CHE,Cherry Rojo                                            ,Tymoty,N02,8,
31/05/2024,31-May-24,2024,OAP,Ojos Negros Parcela,0.738,9/10/2024,9-Oct-24,2024,41,1452,CHE,Cherry Rojo                                            ,Tymoty,N02,8,
31/05/2024,31-May-24,2024,OAP,Ojos Negros Parcela,0.738,13/09/2024,13-Sep-24,2024,37,602,CHE,Cherry Rojo                                            ,Tymoty,N02,8,
31/05/2024,31-May-24,2024,OAP,Ojos Negros Parcela,0.738,19/09/2024,19-Sep-24,2024,38,1157,CHE,Cherry Rojo                                            ,Tymoty,N02,8,
31/05/2024,31-May-24,2024,OAP,Ojos Negros Parcela,0.738,24/09/2024,24-Sep-24,2024,39,1469,CHE,Cherry Rojo                                            ,Tymoty,N02,8,
31/05/2024,31-May-24,2024,OAP,Ojos Negros Parcela,0.738,4/10/2024,4-Oct-24,2024,40,792,CHE,Cherry Rojo                                            ,Tymoty,N02,8,
31/05/2024,31-May-24,2024,OAP,Ojos Negros Parcela,0.738,14/09/2024,14-Sep-24,2024,37,476,CHE,Cherry Rojo                                            ,Tymoty,N02,8,
31/05/2024,31-May-24,2024,OAP,Ojos Negros Parcela,0.738,8/8/2024,8-Aug-24,2024,32,420,CHE,Cherry Rojo                                            ,Tymoty,N02,8,
31/05/2024,31-May-24,2024,OAP,Ojos Negros Parcela,0.738,15/10/2024,15-Oct-24,2024,42,621,CHE,Cherry Rojo                                            ,Tymoty,N02,8,
31/05/2024,31-May-24,2024,OAP,Ojos Negros Parcela,0.738,25/10/2024,25-Oct-24,2024,43,732,CHE,Cherry Rojo                                            ,Tymoty,N02,8,
31/05/2024,31-May-24,2024,OAP,Ojos Negros Parcela,0.738,30/09/2024,30-Sep-24,2024,40,117,CHE,Cherry Rojo                                            ,Tymoty,N02,8,
31/05/2024,31-May-24,2024,OAP,Ojos Negros Parcela,0.738,14/08/2024,14-Aug-24,2024,33,231,CHE,Cherry Rojo                                            ,Tymoty,N02,8,
31/05/2024,31-May-24,2024,OAP,Ojos Negros Parcela,0.738,3/8/2024,3-Aug-24,2024,31,195,CHE,Cherry Rojo                                            ,Tymoty,N02,8,
31/05/2024,31-May-24,2024,OAP,Ojos Negros Parcela,0.738,23/09/2024,23-Sep-24,2024,39,12,CHE,Cherry Rojo                                            ,Tymoty,N02,8,
31/05/2024,31-May-24,2024,OAP,Ojos Negros Parcela,0.738,10/9/2024,10-Sep-24,2024,37,1176,CHE,Cherry Rojo                                            ,Tymoty,N02,8,
31/05/2024,31-May-24,2024,OAP,Ojos Negros Parcela,0.738,4/9/2024,4-Sep-24,2024,36,1848,CHE,Cherry Rojo                                            ,Tymoty,N02,8,
31/05/2024,31-May-24,2024,OAP,Ojos Negros Parcela,0.738,31/08/2024,31-Aug-24,2024,35,406,CHE,Cherry Rojo                                            ,Tymoty,N02,8,
31/05/2024,31-May-24,2024,OAP,Ojos Negros Parcela,0.738,17/10/2024,17-Oct-24,2024,42,990,CHE,Cherry Rojo                                            ,Tymoty,N02,8,
31/05/2024,31-May-24,2024,OAP,Ojos Negros Parcela,0.738,22/10/2024,22-Oct-24,2024,43,30,CHE,Cherry Rojo                                            ,Tymoty,N02,8,
31/05/2024,31-May-24,2024,OAP,Ojos Negros Parcela,0.738,26/08/2024,26-Aug-24,2024,35,1400,CHE,Cherry Rojo                                            ,Tymoty,N02,8,
31/05/2024,31-May-24,2024,OAP,Ojos Negros Parcela,0.738,21/08/2024,21-Aug-24,2024,34,448,CHE,Cherry Rojo                                            ,Tymoty,N02,8,
31/05/2024,31-May-24,2024,OAP,Ojos Negros Parcela,0.738,27/09/2024,27-Sep-24,2024,39,1140,CHE,Cherry Rojo                                            ,Tymoty,N02,8,
31/05/2024,31-May-24,2024,OAP,Ojos Negros Parcela,0.738,3/10/2024,3-Oct-24,2024,40,1196,CHE,Cherry Rojo                                            ,Tymoty,N02,8,
31/05/2024,31-May-24,2024,OAP,Ojos Negros Parcela,0.738,10/10/2024,10-Oct-24,2024,41,216,CHE,Cherry Rojo                                            ,Tymoty,N02,8,
31/05/2024,31-May-24,2024,OAP,Ojos Negros Parcela,0.234,21/08/2024,21-Aug-24,2024,34,247,CHE,Cherry Rosa                                            ,TOP 2323,N02,8,
31/05/2024,31-May-24,2024,OAP,Ojos Negros Parcela,0.234,26/08/2024,26-Aug-24,2024,35,322,CHE,Cherry Rosa                                            ,TOP 2323,N02,8,
31/05/2024,31-May-24,2024,OAP,Ojos Negros Parcela,0.234,17/10/2024,17-Oct-24,2024,42,231,CHE,Cherry Rosa                                            ,TOP 2323,N02,8,
31/05/2024,31-May-24,2024,OAP,Ojos Negros Parcela,0.234,4/9/2024,4-Sep-24,2024,36,576,CHE,Cherry Rosa                                            ,TOP 2323,N02,8,
31/05/2024,31-May-24,2024,OAP,Ojos Negros Parcela,0.234,31/08/2024,31-Aug-24,2024,35,110,CHE,Cherry Rosa                                            ,TOP 2323,N02,8,
31/05/2024,31-May-24,2024,OAP,Ojos Negros Parcela,0.234,30/09/2024,30-Sep-24,2024,40,507,CHE,Cherry Rosa                                            ,TOP 2323,N02,8,
31/05/2024,31-May-24,2024,OAP,Ojos Negros Parcela,0.234,25/10/2024,25-Oct-24,2024,43,130,CHE,Cherry Rosa                                            ,TOP 2323,N02,8,
31/05/2024,31-May-24,2024,OAP,Ojos Negros Parcela,0.234,5/9/2024,5-Sep-24,2024,36,156,CHE,Cherry Rosa                                            ,TOP 2323,N02,8,
31/05/2024,31-May-24,2024,OAP,Ojos Negros Parcela,0.234,14/09/2024,14-Sep-24,2024,37,78,CHE,Cherry Rosa                                            ,TOP 2323,N02,8,
31/05/2024,31-May-24,2024,OAP,Ojos Negros Parcela,0.234,24/09/2024,24-Sep-24,2024,39,273,CHE,Cherry Rosa                                            ,TOP 2323,N02,8,
31/05/2024,31-May-24,2024,OAP,Ojos Negros Parcela,0.234,19/08/2024,19-Aug-24,2024,34,689,CHE,Cherry Rosa                                            ,TOP 2323,N02,8,
31/05/2024,31-May-24,2024,OAP,Ojos Negros Parcela,0.234,19/09/2024,19-Sep-24,2024,38,182,CHE,Cherry Rosa                                            ,TOP 2323,N02,8,
31/05/2024,31-May-24,2024,OAP,Ojos Negros Parcela,0.234,28/09/2024,28-Sep-24,2024,39,55,CHE,Cherry Rosa                                            ,TOP 2323,N02,8,
31/05/2024,31-May-24,2024,OAP,Ojos Negros Parcela,0.234,9/10/2024,9-Oct-24,2024,41,11,CHE,Cherry Rosa                                            ,TOP 2323,N02,8,
31/05/2024,31-May-24,2024,OAP,Ojos Negros Parcela,0.972,30/08/2024,30-Aug-24,2024,35,1760,BSUF,Uva Roja                                               ,King,N02,9,6
31/05/2024,31-May-24,2024,OAP,Ojos Negros Parcela,0.972,12/10/2024,12-Oct-24,2024,41,2618,BSUF,Uva Roja                                               ,King,N02,9,6
31/05/2024,31-May-24,2024,OAP,Ojos Negros Parcela,0.972,19/09/2024,19-Sep-24,2024,38,1131,BSUF,Uva Roja                                               ,King,N02,9,6
31/05/2024,31-May-24,2024,OAP,Ojos Negros Parcela,0.972,24/09/2024,24-Sep-24,2024,39,720,BSUF,Uva Roja                                               ,King,N02,9,5
31/05/2024,31-May-24,2024,OAP,Ojos Negros Parcela,0.972,19/10/2024,19-Oct-24,2024,42,240,BSUF,Uva Roja                                               ,King,N02,9,6
31/05/2024,31-May-24,2024,OAP,Ojos Negros Parcela,0.972,14/09/2024,14-Sep-24,2024,37,949,BSUF,Uva Roja                                               ,King,N02,9,8
31/05/2024,31-May-24,2024,OAP,Ojos Negros Parcela,0.972,30/09/2024,30-Sep-24,2024,40,952,BSUF,Uva Roja                                               ,King,N02,9,6
31/05/2024,31-May-24,2024,OAP,Ojos Negros Parcela,0.972,30/10/2024,30-Oct-24,2024,44,396,BSUF,Uva Roja                                               ,King,N02,9,6
31/05/2024,31-May-24,2024,OAP,Ojos Negros Parcela,0.972,20/09/2024,20-Sep-24,2024,38,660,BSUF,Uva Roja                                               ,King,N02,9,6
31/05/2024,31-May-24,2024,OAP,Ojos Negros Parcela,0.972,4/9/2024,4-Sep-24,2024,36,2076,BSUF,Uva Roja                                               ,King,N02,9,7
31/05/2024,31-May-24,2024,OAP,Ojos Negros Parcela,0.972,22/10/2024,22-Oct-24,2024,43,1936,BSUF,Uva Roja                                               ,King,N02,9,6
31/05/2024,31-May-24,2024,OAP,Ojos Negros Parcela,0.972,26/08/2024,26-Aug-24,2024,35,770,BSUF,Uva Roja                                               ,King,N02,9,7
31/05/2024,31-May-24,2024,OAP,Ojos Negros Parcela,0.972,2/10/2024,2-Oct-24,2024,40,420,BSUF,Uva Roja                                               ,King,N02,9,6
31/05/2024,31-May-24,2024,OAP,Ojos Negros Parcela,0.972,10/9/2024,10-Sep-24,2024,37,533,BSUF,Uva Roja                                               ,King,N02,9,7
31/05/2024,31-May-24,2024,OAP,Ojos Negros Parcela,0.972,23/09/2024,23-Sep-24,2024,39,352,BSUF,Uva Roja                                               ,King,N02,9,5
31/05/2024,31-May-24,2024,OAP,Ojos Negros Parcela,0.972,23/09/2024,23-Sep-24,2024,39,644,BSUF,Uva Roja                                               ,King,N02,9,6
27/05/2024,27-May-24,2024,SMB,Miguel Angel Belmonte,0.72,11/9/2024,11-Sep-24,2024,37,2915,CHE,Cherry Rojo                                            ,Tymoty,S06,4,
27/05/2024,27-May-24,2024,SMB,Miguel Angel Belmonte,0.72,26/09/2024,26-Sep-24,2024,39,964,CHE,Cherry Rojo                                            ,Tymoty,S06,4,
27/05/2024,27-May-24,2024,SMB,Miguel Angel Belmonte,0.72,16/08/2024,16-Aug-24,2024,33,495,CHE,Cherry Rojo                                            ,Tymoty,S06,4,
27/05/2024,27-May-24,2024,SMB,Miguel Angel Belmonte,0.72,13/09/2024,13-Sep-24,2024,37,756,CHE,Cherry Rojo                                            ,Tymoty,S06,4,
27/05/2024,27-May-24,2024,SMB,Miguel Angel Belmonte,0.72,11/10/2024,11-Oct-24,2024,41,672,CHE,Cherry Rojo                                            ,Tymoty,S06,4,
27/05/2024,27-May-24,2024,SMB,Miguel Angel Belmonte,0.72,18/10/2024,18-Oct-24,2024,42,400,CHE,Cherry Rojo                                            ,Tymoty,S06,4,
27/05/2024,27-May-24,2024,SMB,Miguel Angel Belmonte,0.72,25/10/2024,25-Oct-24,2024,43,252,CHE,Cherry Rojo                                            ,Tymoty,S06,4,
27/05/2024,27-May-24,2024,SMB,Miguel Angel Belmonte,0.72,17/09/2024,17-Sep-24,2024,38,308,CHE,Cherry Rojo                                            ,Tymoty,S06,4,
27/05/2024,27-May-24,2024,SMB,Miguel Angel Belmonte,0.72,31/10/2024,31-Oct-24,2024,44,242,CHE,Cherry Rojo                                            ,Tymoty,S06,4,
27/05/2024,27-May-24,2024,SMB,Miguel Angel Belmonte,0.72,28/08/2024,28-Aug-24,2024,35,1628,CHE,Cherry Rojo                                            ,Tymoty,S06,4,
27/05/2024,27-May-24,2024,SMB,Miguel Angel Belmonte,0.72,23/08/2024,23-Aug-24,2024,34,1275,CHE,Cherry Rojo                                            ,Tymoty,S06,4,
27/05/2024,27-May-24,2024,SMB,Miguel Angel Belmonte,0.72,21/08/2024,21-Aug-24,2024,34,1224,CHE,Cherry Rojo                                            ,Tymoty,S06,4,
27/05/2024,27-May-24,2024,SMB,Miguel Angel Belmonte,0.72,14/08/2024,14-Aug-24,2024,33,540,CHE,Cherry Rojo                                            ,Tymoty,S06,4,
27/05/2024,27-May-24,2024,SMB,Miguel Angel Belmonte,0.72,20/09/2024,20-Sep-24,2024,38,320,CHE,Cherry Rojo                                            ,Tymoty,S06,4,
27/05/2024,27-May-24,2024,SMB,Miguel Angel Belmonte,0.72,8/11/2024,8-Nov-24,2024,45,230,CHE,Cherry Rojo                                            ,Tymoty,S06,4,
27/05/2024,27-May-24,2024,SMB,Miguel Angel Belmonte,0.72,14/11/2024,14-Nov-24,2024,46,364,CHE,Cherry Rojo                                            ,Tymoty,S06,4,
27/05/2024,27-May-24,2024,SMB,Miguel Angel Belmonte,0.72,30/08/2024,30-Aug-24,2024,35,1078,CHE,Cherry Rojo                                            ,Tymoty,S06,4,
27/05/2024,27-May-24,2024,SMB,Miguel Angel Belmonte,0.72,6/9/2024,6-Sep-24,2024,36,1210,CHE,Cherry Rojo                                            ,Tymoty,S06,4,
27/05/2024,27-May-24,2024,SMB,Miguel Angel Belmonte,0.72,3/9/2024,3-Sep-24,2024,36,1300,CHE,Cherry Rojo                                            ,Tymoty,S06,4,
27/05/2024,27-May-24,2024,SMB,Miguel Angel Belmonte,0.2,3/9/2024,3-Sep-24,2024,36,484,BSUF,Uva Roja                                               ,King,S06,4,4
27/05/2024,27-May-24,2024,SMB,Miguel Angel Belmonte,0.2,6/9/2024,6-Sep-24,2024,36,374,BSUF,Uva Roja                                               ,King,S06,4,5
27/05/2024,27-May-24,2024,SMB,Miguel Angel Belmonte,0.2,30/08/2024,30-Aug-24,2024,35,440,BSUF,Uva Roja                                               ,King,S06,4,5
27/05/2024,27-May-24,2024,SMB,Miguel Angel Belmonte,0.2,14/11/2024,14-Nov-24,2024,46,209,BSUF,Uva Roja                                               ,King,S06,4,6
27/05/2024,27-May-24,2024,SMB,Miguel Angel Belmonte,0.2,8/11/2024,8-Nov-24,2024,45,260,BSUF,Uva Roja                                               ,King,S06,4,5
27/05/2024,27-May-24,2024,SMB,Miguel Angel Belmonte,0.2,20/09/2024,20-Sep-24,2024,38,132,BSUF,Uva Roja                                               ,King,S06,4,8
27/05/2024,27-May-24,2024,SMB,Miguel Angel Belmonte,0.2,14/08/2024,14-Aug-24,2024,33,555,BSUF,Uva Roja                                               ,King,S06,4,7
27/05/2024,27-May-24,2024,SMB,Miguel Angel Belmonte,0.2,21/08/2024,21-Aug-24,2024,34,520,BSUF,Uva Roja                                               ,King,S06,4,7
27/05/2024,27-May-24,2024,SMB,Miguel Angel Belmonte,0.2,28/08/2024,28-Aug-24,2024,35,1040,BSUF,Uva Roja                                               ,King,S06,4,5
27/05/2024,27-May-24,2024,SMB,Miguel Angel Belmonte,0.2,31/10/2024,31-Oct-24,2024,44,220,BSUF,Uva Roja                                               ,King,S06,4,6
27/05/2024,27-May-24,2024,SMB,Miguel Angel Belmonte,0.2,17/09/2024,17-Sep-24,2024,38,39,BSUF,Uva Roja                                               ,King,S06,4,5
27/05/2024,27-May-24,2024,SMB,Miguel Angel Belmonte,0.2,25/10/2024,25-Oct-24,2024,43,107,BSUF,Uva Roja                                               ,King,S06,4,5
27/05/2024,27-May-24,2024,SMB,Miguel Angel Belmonte,0.2,18/10/2024,18-Oct-24,2024,42,370,BSUF,Uva Roja                                               ,King,S06,4,6
27/05/2024,27-May-24,2024,SMB,Miguel Angel Belmonte,0.2,11/10/2024,11-Oct-24,2024,41,319,BSUF,Uva Roja                                               ,King,S06,4,7
27/05/2024,27-May-24,2024,SMB,Miguel Angel Belmonte,0.2,13/09/2024,13-Sep-24,2024,37,99,BSUF,Uva Roja                                               ,King,S06,4,5
27/05/2024,27-May-24,2024,SMB,Miguel Angel Belmonte,0.2,11/9/2024,11-Sep-24,2024,37,444,BSUF,Uva Roja                                               ,King,S06,4,7
27/05/2024,27-May-24,2024,SMB,Miguel Angel Belmonte,0.04,13/09/2024,13-Sep-24,2024,37,55,BSUF,Uva Amarilla                                           ,Yoyomo,S06,4,
27/05/2024,27-May-24,2024,SMB,Miguel Angel Belmonte,0.04,28/08/2024,28-Aug-24,2024,35,84,BSUF,Uva Amarilla                                           ,Yoyomo,S06,4,
27/05/2024,27-May-24,2024,SMB,Miguel Angel Belmonte,0.04,21/08/2024,21-Aug-24,2024,34,28,BSUF,Uva Amarilla                                           ,Yoyomo,S06,4,
27/05/2024,27-May-24,2024,SMB,Miguel Angel Belmonte,0.04,14/08/2024,14-Aug-24,2024,33,14,BSUF,Uva Amarilla                                           ,Yoyomo,S06,4,
27/05/2024,27-May-24,2024,SMB,Miguel Angel Belmonte,0.04,20/09/2024,20-Sep-24,2024,38,33,BSUF,Uva Amarilla                                           ,Yoyomo,S06,4,
27/05/2024,27-May-24,2024,SMB,Miguel Angel Belmonte,0.04,3/9/2024,3-Sep-24,2024,36,84,BSUF,Uva Amarilla                                           ,Yoyomo,S06,4,
24/05/2024,24-May-24,2024,SMB,Miguel Angel Belmonte,0.5,13/08/2024,13-Aug-24,2024,33,1100,BSUF,Uva Roja                                               ,Prince,S29,2,7
24/05/2024,24-May-24,2024,SMB,Miguel Angel Belmonte,0.5,22/08/2024,22-Aug-24,2024,34,780,BSUF,Uva Roja                                               ,Prince,S29,2,6
24/05/2024,24-May-24,2024,SMB,Miguel Angel Belmonte,0.5,23/08/2024,23-Aug-24,2024,34,605,BSUF,Uva Roja                                               ,Prince,S29,2,4
24/05/2024,24-May-24,2024,SMB,Miguel Angel Belmonte,0.5,2/9/2024,2-Sep-24,2024,36,605,BSUF,Uva Roja                                               ,Prince,S29,2,5
24/05/2024,24-May-24,2024,SMB,Miguel Angel Belmonte,0.5,5/9/2024,5-Sep-24,2024,36,384,BSUF,Uva Roja                                               ,Prince,S29,2,5
24/05/2024,24-May-24,2024,SMB,Miguel Angel Belmonte,0.5,9/8/2024,9-Aug-24,2024,32,715,BSUF,Uva Roja                                               ,Prince,S29,2,5
24/05/2024,24-May-24,2024,SMB,Miguel Angel Belmonte,0.5,6/8/2024,6-Aug-24,2024,32,550,BSUF,Uva Roja                                               ,Prince,S29,2,8
24/05/2024,24-May-24,2024,SMB,Miguel Angel Belmonte,0.5,29/08/2024,29-Aug-24,2024,35,770,BSUF,Uva Roja                                               ,Prince,S29,2,5
24/05/2024,24-May-24,2024,SMB,Miguel Angel Belmonte,0.5,20/08/2024,20-Aug-24,2024,34,1265,BSUF,Uva Roja                                               ,Prince,S29,2,6
24/05/2024,24-May-24,2024,SMB,Miguel Angel Belmonte,0.5,16/08/2024,16-Aug-24,2024,33,1180,BSUF,Uva Roja                                               ,Prince,S29,2,5
24/05/2024,24-May-24,2024,SMB,Miguel Angel Belmonte,0.5,27/08/2024,27-Aug-24,2024,35,1210,BSUF,Uva Roja                                               ,Prince,S29,2,5
24/05/2024,24-May-24,2024,SMB,Miguel Angel Belmonte,0.5,27/08/2024,27-Aug-24,2024,35,1980,BSUF,Uva Roja                                               ,King,S29,1,6
24/05/2024,24-May-24,2024,SMB,Miguel Angel Belmonte,0.5,16/08/2024,16-Aug-24,2024,33,500,BSUF,Uva Roja                                               ,King,S29,1,5
24/05/2024,24-May-24,2024,SMB,Miguel Angel Belmonte,0.5,9/9/2024,9-Sep-24,2024,37,420,BSUF,Uva Roja                                               ,King,S29,1,6
24/05/2024,24-May-24,2024,SMB,Miguel Angel Belmonte,0.5,20/08/2024,20-Aug-24,2024,34,1980,BSUF,Uva Roja                                               ,King,S29,1,5
24/05/2024,24-May-24,2024,SMB,Miguel Angel Belmonte,0.5,29/08/2024,29-Aug-24,2024,35,649,BSUF,Uva Roja                                               ,King,S29,1,4
24/05/2024,24-May-24,2024,SMB,Miguel Angel Belmonte,0.5,6/8/2024,6-Aug-24,2024,32,605,BSUF,Uva Roja                                               ,King,S29,1,6
24/05/2024,24-May-24,2024,SMB,Miguel Angel Belmonte,0.5,9/8/2024,9-Aug-24,2024,32,605,BSUF,Uva Roja                                               ,King,S29,1,6
24/05/2024,24-May-24,2024,SMB,Miguel Angel Belmonte,0.5,5/9/2024,5-Sep-24,2024,36,480,BSUF,Uva Roja                                               ,King,S29,1,5
24/05/2024,24-May-24,2024,SMB,Miguel Angel Belmonte,0.5,2/9/2024,2-Sep-24,2024,36,720,BSUF,Uva Roja                                               ,King,S29,1,5
24/05/2024,24-May-24,2024,SMB,Miguel Angel Belmonte,0.5,22/08/2024,22-Aug-24,2024,34,1056,BSUF,Uva Roja                                               ,King,S29,1,6
24/05/2024,24-May-24,2024,SMB,Miguel Angel Belmonte,0.5,21/08/2024,21-Aug-24,2024,34,440,BSUF,Uva Roja                                               ,King,S29,1,7
24/05/2024,24-May-24,2024,SMB,Miguel Angel Belmonte,0.5,13/08/2024,13-Aug-24,2024,33,1440,BSUF,Uva Roja                                               ,King,S29,1,5
24/05/2024,24-May-24,2024,SMB,Miguel Angel Belmonte,0.12,22/08/2024,22-Aug-24,2024,34,65,BSUF,Uva Amarilla                                           ,Yoyomo,S29,1,
24/05/2024,24-May-24,2024,SMB,Miguel Angel Belmonte,0.12,2/9/2024,2-Sep-24,2024,36,192,BSUF,Uva Amarilla                                           ,Yoyomo,S29,1,
24/05/2024,24-May-24,2024,SMB,Miguel Angel Belmonte,0.12,16/09/2024,16-Sep-24,2024,38,96,BSUF,Uva Amarilla                                           ,Yoyomo,S29,1,
24/05/2024,24-May-24,2024,SMB,Miguel Angel Belmonte,0.12,19/09/2024,19-Sep-24,2024,38,84,BSUF,Uva Amarilla                                           ,Yoyomo,S29,1,
24/05/2024,24-May-24,2024,SMB,Miguel Angel Belmonte,0.12,29/08/2024,29-Aug-24,2024,35,143,BSUF,Uva Amarilla                                           ,Yoyomo,S29,1,
24/05/2024,24-May-24,2024,SMB,Miguel Angel Belmonte,0.12,9/9/2024,9-Sep-24,2024,37,220,BSUF,Uva Amarilla                                           ,Yoyomo,S29,1,
24/05/2024,24-May-24,2024,SMB,Miguel Angel Belmonte,0.12,12/9/2024,12-Sep-24,2024,37,40,BSUF,Uva Amarilla                                           ,Yoyomo,S29,1,
24/05/2024,24-May-24,2024,SMB,Miguel Angel Belmonte,0.12,26/09/2024,26-Sep-24,2024,39,110,BSUF,Uva Amarilla                                           ,Yoyomo,S29,1,
24/05/2024,24-May-24,2024,SMB,Miguel Angel Belmonte,0.16,26/09/2024,26-Sep-24,2024,39,132,CHE,Cherry Rosa                                            ,TOP 2323,S29,1,
24/05/2024,24-May-24,2024,SMB,Miguel Angel Belmonte,0.16,12/9/2024,12-Sep-24,2024,37,180,CHE,Cherry Rosa                                            ,TOP 2323,S29,1,
24/05/2024,24-May-24,2024,SMB,Miguel Angel Belmonte,0.16,9/9/2024,9-Sep-24,2024,37,715,CHE,Cherry Rosa                                            ,TOP 2323,S29,1,
24/05/2024,24-May-24,2024,SMB,Miguel Angel Belmonte,0.16,29/08/2024,29-Aug-24,2024,35,180,CHE,Cherry Rosa                                            ,TOP 2323,S29,1,
